file,client,side,source
voc_new_416.jpg,pressure_gauge_handheld,train,unknown
voc_new_417.jpg,pressure_gauge_handheld,train,unknown
voc_new_418.jpg,pressure_gauge_handheld,train,unknown
voc_new_419.jpg,pressure_gauge_handheld,train,unknown
voc_new_420.jpg,pressure_gauge_handheld,train,unknown
voc_new_421.jpg,pressure_gauge_handheld,train,unknown
voc_new_422.jpg,pressure_gauge_handheld,train,unknown
voc_new_423.jpg,pressure_gauge_handheld,train,unknown
voc_new_424.jpg,pressure_gauge_handheld,train,unknown
voc_new_425.jpg,pressure_gauge_handheld,test,unknown
voc_new_426.jpg,pressure_gauge_handheld,test,unknown
voc_new_427.jpg,pressure_gauge_handheld,test,unknown
voc_new_428.jpg,pressure_gauge_handheld,train,unknown
voc_new_429.jpg,pressure_gauge_handheld,train,unknown
voc_new_430.jpg,pressure_gauge_handheld,train,unknown
voc_new_431.jpg,pressure_gauge_handheld,test,unknown
voc_new_432.jpg,pressure_gauge_handheld,test,unknown
voc_new_433.jpg,pressure_gauge_handheld,test,unknown
voc_new_434.jpg,pressure_gauge_handheld,test,unknown
voc_new_435.jpg,pressure_gauge_handheld,train,unknown
voc_new_436.jpg,pressure_gauge_handheld,train,unknown
voc_new_437.jpg,pressure_gauge_handheld,train,unknown
voc_new_438.jpg,pressure_gauge_handheld,train,unknown
voc_new_439.jpg,pressure_gauge_handheld,train,unknown
voc_new_440.jpg,pressure_gauge_handheld,train,unknown
voc_new_441.jpg,pressure_gauge_handheld,train,unknown
voc_new_442.jpg,pressure_gauge_handheld,test,unknown
voc_new_443.jpg,pressure_gauge_handheld,test,unknown
voc_new_444.jpg,pressure_gauge_handheld,test,unknown
voc_new_445.jpg,pressure_gauge_handheld,test,unknown
voc_new_446.jpg,pressure_gauge_handheld,test,unknown
voc_new_447.jpg,pressure_gauge_handheld,test,unknown
voc_new_448.jpg,pressure_gauge_handheld,test,unknown
voc_new_449.jpg,pressure_gauge_handheld,test,unknown
voc_new_450.jpg,pressure_gauge_handheld,test,unknown
voc_new_451.jpg,pressure_gauge_handheld,test,unknown
voc_new_452.jpg,pressure_gauge_handheld,train,unknown
voc_new_453.jpg,pressure_gauge_handheld,train,unknown
voc_new_454.jpg,pressure_gauge_handheld,test,unknown
voc_new_455.jpg,pressure_gauge_handheld,test,unknown
voc_new_456.jpg,pressure_gauge_handheld,test,unknown
voc_new_457.jpg,pressure_gauge_handheld,train,unknown
voc_new_458.jpg,pressure_gauge_handheld,train,unknown
voc_new_459.jpg,pressure_gauge_catalog,train,unknown
voc_new_460.jpg,pressure_gauge_handheld,test,unknown
voc_new_461.jpg,pressure_gauge_handheld,test,unknown
voc_new_462.jpg,pressure_gauge_handheld,test,unknown
voc_new_463.jpg,pressure_gauge_handheld,test,unknown
voc_new_464.jpg,pressure_gauge_handheld,train,unknown
voc_new_465.jpg,pressure_gauge_handheld,test,unknown
voc_new_466.jpg,pressure_gauge_handheld,train,unknown
voc_new_467.jpg,pressure_gauge_handheld,train,unknown
voc_new_468.jpg,pressure_gauge_catalog,train,unknown
voc_new_469.jpg,pressure_gauge_handheld,train,unknown
voc_new_470.jpg,pressure_gauge_handheld,train,unknown
voc_new_471.jpg,pressure_gauge_catalog,train,unknown
voc_new_472.jpg,pressure_gauge_handheld,train,unknown
voc_new_473.jpg,pressure_gauge_handheld,train,unknown
voc_new_474.jpg,pressure_gauge_handheld,train,unknown
voc_new_475.jpg,pressure_gauge_handheld,train,unknown
voc_new_476.jpg,pressure_gauge_handheld,train,unknown
voc_new_477.jpg,pressure_gauge_industrial,test,unknown
voc_new_478.jpg,pressure_gauge_handheld,test,unknown
voc_new_479.jpg,pressure_gauge_handheld,train,unknown
voc_new_480.jpg,pressure_gauge_handheld,train,unknown
voc_new_481.jpg,pressure_gauge_handheld,train,unknown
voc_new_482.jpg,pressure_gauge_handheld,train,unknown
voc_new_483.jpg,pressure_gauge_handheld,train,unknown
voc_new_484.jpg,pressure_gauge_handheld,train,unknown
voc_new_485.jpg,pressure_gauge_handheld,test,unknown
voc_new_486.jpg,pressure_gauge_handheld,test,unknown
voc_new_487.jpg,pressure_gauge_handheld,test,unknown
voc_new_488.jpg,pressure_gauge_handheld,test,unknown
voc_new_489.jpg,pressure_gauge_industrial,test,unknown
voc_new_490.jpg,pressure_gauge_handheld,train,unknown
voc_new_491.jpg,pressure_gauge_handheld,train,unknown
voc_new_492.jpg,pressure_gauge_handheld,train,unknown
voc_new_493.jpg,pressure_gauge_handheld,train,unknown
voc_new_494.jpg,pressure_gauge_handheld,train,unknown
voc_new_495.jpg,pressure_gauge_handheld,train,unknown
voc_new_496.jpg,pressure_gauge_handheld,train,unknown
voc_new_497.jpg,pressure_gauge_handheld,train,unknown
voc_new_498.jpg,pressure_gauge_handheld,train,unknown
voc_new_499.jpg,pressure_gauge_handheld,train,unknown
voc_new_500.jpg,pressure_gauge_handheld,train,unknown
voc_new_501.jpg,pressure_gauge_handheld,train,unknown
voc_new_502.jpg,pressure_gauge_handheld,train,unknown
voc_new_503.jpg,pressure_gauge_handheld,train,unknown
voc_new_504.jpg,pressure_gauge_handheld,train,unknown
voc_new_505.jpg,pressure_gauge_handheld,train,unknown
voc_new_506.jpg,pressure_gauge_handheld,train,unknown
voc_new_507.jpg,pressure_gauge_handheld,train,unknown
voc_new_508.jpg,pressure_gauge_handheld,train,unknown
voc_new_509.jpg,pressure_gauge_handheld,train,unknown
voc_new_510.jpg,pressure_gauge_handheld,train,unknown
voc_new_511.jpg,pressure_gauge_handheld,train,unknown
voc_new_512.jpg,pressure_gauge_handheld,train,unknown
voc_new_513.jpg,pressure_gauge_handheld,train,unknown
voc_new_514.jpg,pressure_gauge_handheld,train,unknown
voc_new_515.jpg,pressure_gauge_handheld,train,unknown
voc_new_516.jpg,pressure_gauge_handheld,train,unknown
voc_new_517.jpg,pressure_gauge_handheld,train,unknown
voc_new_518.jpg,pressure_gauge_handheld,train,unknown
voc_new_519.jpg,pressure_gauge_handheld,train,unknown
voc_new_520.jpg,pressure_gauge_handheld,train,unknown
voc_new_521.jpg,pressure_gauge_handheld,train,unknown
voc_new_522.jpg,pressure_gauge_handheld,train,unknown
voc_new_523.jpg,pressure_gauge_handheld,train,unknown
voc_new_524.jpg,pressure_gauge_handheld,train,unknown
voc_new_525.jpg,pressure_gauge_handheld,train,unknown
voc_new_526.jpg,pressure_gauge_catalog,train,unknown
voc_new_527.jpg,pressure_gauge_handheld,train,unknown
voc_new_528.jpg,pressure_gauge_catalog,train,unknown
voc_new_529.jpg,pressure_gauge_handheld,train,unknown
voc_new_530.jpg,pressure_gauge_handheld,train,unknown
voc_new_531.jpg,pressure_gauge_catalog,train,unknown
voc_new_532.jpg,pressure_gauge_handheld,train,unknown
voc_new_533.jpg,pressure_gauge_catalog,train,unknown
voc_new_534.jpg,pressure_gauge_handheld,train,unknown
voc_new_535.jpg,pressure_gauge_handheld,train,unknown
voc_new_536.jpg,pressure_gauge_handheld,test,unknown
voc_new_537.jpg,pressure_gauge_handheld,train,unknown
voc_new_538.jpg,pressure_gauge_handheld,train,unknown
voc_new_539.jpg,pressure_gauge_handheld,train,unknown
voc_new_540.jpg,pressure_gauge_handheld,train,unknown
voc_new_541.jpg,pressure_gauge_handheld,train,unknown
voc_new_542.jpg,pressure_gauge_handheld,train,unknown
voc_new_543.jpg,pressure_gauge_handheld,train,unknown
voc_new_544.jpg,pressure_gauge_handheld,train,unknown
voc_new_545.jpg,pressure_gauge_handheld,train,unknown
voc_new_546.jpg,pressure_gauge_handheld,train,unknown
voc_new_547.jpg,pressure_gauge_handheld,train,unknown
voc_new_548.jpg,pressure_gauge_handheld,train,unknown
voc_new_549.jpg,pressure_gauge_handheld,train,unknown
voc_new_550.jpg,pressure_gauge_handheld,train,unknown
voc_new_551.jpg,pressure_gauge_handheld,train,unknown
voc_new_552.jpg,pressure_gauge_handheld,train,unknown
voc_new_553.jpg,pressure_gauge_handheld,train,unknown
voc_new_554.jpg,pressure_gauge_handheld,train,unknown
voc_new_555.jpg,pressure_gauge_handheld,train,unknown
voc_new_556.jpg,pressure_gauge_handheld,train,unknown
voc_new_557.jpg,pressure_gauge_handheld,train,unknown
voc_new_558.jpg,pressure_gauge_handheld,train,unknown
voc_new_559.jpg,pressure_gauge_handheld,train,unknown
voc_new_560.jpg,pressure_gauge_handheld,train,unknown
voc_new_561.jpg,pressure_gauge_handheld,train,unknown
voc_new_562.jpg,pressure_gauge_handheld,train,unknown
voc_new_563.jpg,pressure_gauge_handheld,train,unknown
voc_new_564.jpg,pressure_gauge_handheld,train,unknown
voc_new_565.jpg,pressure_gauge_handheld,train,unknown
voc_new_566.jpg,pressure_gauge_handheld,train,unknown
voc_new_567.jpg,pressure_gauge_handheld,train,unknown
voc_new_568.jpg,pressure_gauge_handheld,test,unknown
voc_new_569.jpg,pressure_gauge_handheld,test,unknown
voc_new_570.jpg,pressure_gauge_handheld,test,unknown
voc_new_571.jpg,pressure_gauge_handheld,train,unknown
voc_new_572.jpg,pressure_gauge_handheld,train,unknown
voc_new_573.jpg,pressure_gauge_handheld,train,unknown
voc_new_574.jpg,pressure_gauge_handheld,train,unknown
voc_new_575.jpg,pressure_gauge_handheld,train,unknown
voc_new_576.jpg,pressure_gauge_handheld,train,unknown
voc_new_577.jpg,pressure_gauge_handheld,train,unknown
voc_new_578.jpg,pressure_gauge_handheld,train,unknown
voc_new_579.jpg,pressure_gauge_handheld,train,unknown
voc_new_580.jpg,pressure_gauge_handheld,train,unknown
voc_new_581.jpg,pressure_gauge_handheld,train,unknown
voc_new_582.jpg,pressure_gauge_handheld,train,unknown
voc_new_583.jpg,pressure_gauge_handheld,train,unknown
voc_new_584.jpg,pressure_gauge_handheld,train,unknown
voc_new_585.jpg,pressure_gauge_handheld,train,unknown
voc_new_586.jpg,pressure_gauge_handheld,train,unknown
voc_new_587.jpg,pressure_gauge_handheld,train,unknown
voc_new_588.jpg,pressure_gauge_handheld,train,unknown
voc_new_589.jpg,pressure_gauge_handheld,train,unknown
voc_new_590.jpg,pressure_gauge_handheld,train,unknown
voc_new_591.jpg,pressure_gauge_handheld,train,unknown
voc_new_592.jpg,pressure_gauge_handheld,train,unknown
voc_new_593.jpg,pressure_gauge_handheld,test,unknown
voc_new_594.jpg,pressure_gauge_handheld,train,unknown
voc_new_595.jpg,pressure_gauge_catalog,train,unknown
voc_new_596.jpg,pressure_gauge_handheld,test,unknown
voc_new_597.jpg,pressure_gauge_handheld,train,unknown
voc_new_598.jpg,pressure_gauge_handheld,train,unknown
voc_new_599.jpg,pressure_gauge_handheld,train,unknown
voc_new_600.jpg,pressure_gauge_handheld,train,unknown
voc_new_601.jpg,pressure_gauge_handheld,train,unknown
voc_new_602.jpg,pressure_gauge_handheld,train,unknown
voc_new_603.jpg,pressure_gauge_handheld,train,unknown
voc_new_604.jpg,pressure_gauge_handheld,train,unknown
voc_new_605.jpg,pressure_gauge_handheld,train,unknown
voc_new_606.jpg,pressure_gauge_handheld,train,unknown
voc_new_607.jpg,pressure_gauge_handheld,test,unknown
voc_new_608.jpg,pressure_gauge_catalog,train,unknown
voc_new_609.jpg,pressure_gauge_handheld,train,unknown
voc_new_610.jpg,pressure_gauge_handheld,test,unknown
voc_new_611.jpg,pressure_gauge_handheld,test,unknown
voc_new_612.jpg,pressure_gauge_handheld,train,unknown
voc_new_613.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104257.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104258.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104259.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104300.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104301.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104302.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104303.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104304.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104305.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104306.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104307.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104308.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104309.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104310.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104311.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104312.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104313.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104314.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104315.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104316.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104317.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104318.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104319.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104321.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104322.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104323.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104324.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104325.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104326.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104407.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104409.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104410.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104412.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104413.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104414.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104415.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104416.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104417.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104418.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104419.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104420.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104421.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104422.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104423.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104424.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104425.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104426.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104427.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104428.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104429.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104430.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104431.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104432.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104433.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104434.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104435.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104436.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104437.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104438.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104439.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104440.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104441.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104527.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104528.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104529.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104530.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104531.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104532.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104533.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104534.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104535.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104536.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104537.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104538.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104539.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104540.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104541.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104542.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104543.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104544.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104545.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104546.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104547.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104548.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104549.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104550.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104551.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104552.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104553.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104554.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104555.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104556.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104702.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104703.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104704.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104705.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104706.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104707.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104708.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104709.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104710.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104711.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104712.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104713.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104714.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104715.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104716.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104717.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104718.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104719.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104720.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104721.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104722.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104723.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104724.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104746.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104747.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104748.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104749.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104750.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104751.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104752.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104753.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104754.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104755.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104756.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104757.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104758.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104759.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104800.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104801.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104802.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104803.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104804.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104805.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104806.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104841.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104842.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104843.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104844.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104845.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104846.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104847.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104848.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104849.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104850.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104851.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104852.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104853.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104854.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104855.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104856.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104857.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104858.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104859.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104900.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104901.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104902.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104903.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104904.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104905.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104938.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712104941.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104942.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104943.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104944.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104945.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104946.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104947.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104949.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104950.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104951.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104952.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104953.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104954.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104955.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104956.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712104957.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105014.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712105015.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105016.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105017.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105018.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105019.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105020.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105021.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105022.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105023.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105024.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105025.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105026.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105027.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105028.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105029.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105030.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105031.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105032.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105033.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105034.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105100.jpg,pressure_gauge_handheld,test,unknown
voc_roi_image_0_20240712105101.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105102.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105103.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105104.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105105.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105106.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105107.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105108.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105109.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105110.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105111.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105112.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105113.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105146.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105147.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105148.jpg,pressure_gauge_handheld,train,unknown
voc_roi_image_0_20240712105149.jpg,pressure_gauge_handheld,test,unknown
